time,strategy,instrument,granularity,side,price,position_size,equity,drawdown,pnl
2024-01-30 11:30:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SELL_SHORT,0.8555,1500.0,100000.0,0.0,0.0
2024-01-30 13:00:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SL_EXIT_SHORT,0.8561964285714286,0.0,99998.78,0.0,-1.22
2024-01-30 13:00:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SELL_SHORT,0.85587,1999.98,99998.78,0.0,0.0
2024-01-30 15:00:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SL_EXIT_SHORT,0.8565428571428572,0.0,99997.21,0.0,-1.57
2024-01-30 15:15:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SELL_SHORT,0.85638,1499.96,99997.21,0.0,0.0
2024-01-30 18:45:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP1_SHORT,0.854254919002561,899.97,99998.7,0.0,1.49
2024-01-30 18:45:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP2_SHORT,0.8552528571428571,299.99,99999.49,0.0,0.79
2024-01-30 18:45:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP3_SHORT,0.8544075000000001,0.0,100000.18,0.0,0.69
2024-02-05 02:30:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SELL_SHORT,0.85522,1500.0,100000.18,0.0,0.0
2024-02-05 07:15:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP1_SHORT,0.854116705954906,900.0,100000.95,0.0,0.77
2024-02-05 07:15:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP2_SHORT,0.8546285714285714,300.0,100001.37,0.0,0.41
2024-02-05 07:15:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,TP3_SHORT,0.854185,0.0,100001.73,0.0,0.36
2024-02-05 13:00:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SELL_SHORT,0.85584,1500.03,100001.73,0.0,0.0
2024-02-05 15:45:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SL_EXIT_SHORT,0.856665,0.0,100000.28,0.0,-1.45
2024-02-06 17:30:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,BUY,0.85351,1500.0,100000.28,0.0,0.0
2024-02-07 08:00:00+00:00,S5_Momentum_Exhaustion,EUR_GBP,M15,SL_EXIT_LONG,0.852865,0.0,99999.15,0.0,-1.13
