time,strategy,instrument,granularity,side,price,position_size,equity,drawdown,pnl
2024-01-30 07:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.70214,1500.0,100000.0,0.0,0.0
2024-01-30 08:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_LONG,1.7013214285714287,0.0,99999.28,0.0,-0.72
2024-01-30 08:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.70135,1499.99,99999.28,0.0,0.0
2024-01-30 08:15:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_LONG,1.7003857142857142,0.0,99998.43,0.0,-0.85
2024-01-30 08:15:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.70174,1499.98,99998.43,0.0,0.0
2024-01-30 09:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_LONG,1.7006750000000002,0.0,99997.49,0.0,-0.94
2024-01-30 09:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.69928,1499.96,99997.49,0.0,0.0
2024-01-30 13:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TP1_LONG,1.70331863725739,899.98,99998.92,0.0,1.43
2024-01-30 13:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TP2_LONG,1.7011142857142856,299.99,99999.56,0.0,0.65
2024-01-30 13:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TP3_LONG,1.7024899999999998,0.0,100000.13,0.0,0.57
2024-02-01 19:30:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SELL_SHORT,1.7066,1500.0,100000.13,0.0,0.0
2024-02-02 11:30:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TIME_EXIT,1.70661,0.0,100000.12,0.0,-0.01
2024-02-02 16:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.69922,1500.0,100000.12,0.0,0.0
2024-02-05 08:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TIME_EXIT,1.70097,0.0,100001.67,0.0,1.54
2024-02-05 12:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.69472,1500.02,100001.67,0.0,0.0
2024-02-06 04:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TIME_EXIT,1.69645,0.0,100003.2,0.0,1.53
2024-02-07 07:30:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SELL_SHORT,1.70121,1500.05,100003.2,0.0,0.0
2024-02-07 07:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_SHORT,1.7019610714285716,0.0,100002.54,0.0,-0.66
2024-02-07 08:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SELL_SHORT,1.70226,1500.04,100002.54,0.0,0.0
2024-02-07 11:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_SHORT,1.7032114285714286,0.0,100001.7,0.0,-0.84
2024-02-08 13:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.69671,1500.03,100001.7,0.0,0.0
2024-02-08 14:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TP1_LONG,1.69922005394069,900.02,100002.58,0.0,0.89
2024-02-08 14:45:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TP2_LONG,1.6988614285714285,300.01,100003.35,0.0,0.76
2024-02-08 15:00:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,TRAIL_SL_LONG,1.6975371428571429,0.0,100003.49,0.0,0.15
2024-02-09 12:30:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,BUY,1.69562,1500.05,100003.49,0.0,0.0
2024-02-09 13:30:00+00:00,S5_Momentum_Exhaustion,GBP_CAD,M15,SL_EXIT_LONG,1.694435,0.0,100002.44,0.0,-1.05
