timestamp,strategy_id,pair,signal_direction,entry_price,sl_price,tp1_price,tp2_price,tp3_price,lot_size,confluence_score,session,spread_at_entry,atr_at_entry,adx_at_entry,rsi_at_entry,ema_50_value,ema_200_value,vwap_deviation,news_within_60min,macd_hist_at_entry,stoch_k_at_entry,distance_from_ema50_pips,candle_body_ratio,hour_of_day,day_of_week,entry_pattern,exit_price,exit_reason,exit_time,pnl_pips,pnl_dollars,hold_time_minutes,win
2023-01-13 13:00:00+00:00,3,GBP_JPY,SHORT,155.998,156.64137816313902,155.40086551058292,154.98344251763822,154.35730802822115,1551.56,2,OVERLAP,2.5,0.41742299294470664,63.83079179875017,18.322043192740068,158.40197775085,159.38384061886364,-72.85291340477897,False,-0.030349366512340437,9.24704333977652,-237.49777508500074,0.7191358024691528,13,4,key_level_break,156.64137816313902,SL,2023-01-15 23:00:00+00:00,-64.33781631390332,-998.2398227999983,3480,False
2023-01-18 13:00:00+00:00,3,GBP_JPY,SHORT,158.769,159.7924457384362,157.84566278469148,157.21077130781913,156.25843409251058,965.61,5,OVERLAP,2.5,0.6348914768723538,31.028818590136186,48.79583993290895,158.33655899528796,158.4892669333457,-83.41717014276355,False,-0.135721811083088,14.604048175781484,46.1441004712043,0.8890041493775939,13,2,key_level_break,158.769,TP1+SL,2023-01-19 11:00:00+00:00,36.93348861234085,356.63345938962453,1320,True
2023-01-20 10:00:00+00:00,3,GBP_JPY,LONG,160.328,159.94182707926578,160.81505722374115,161.1590953729019,161.67515259664304,2568.33,4,LONDON,2.5,0.3440381491607585,38.99939645646456,68.98330955746383,158.98906637413737,158.65914967560394,48.62779238798964,False,0.06180562694906905,76.56611869942763,130.99336258626408,0.8850000000000182,10,4,key_level_break,160.53598877664618,TP1+TP2+SL,2023-01-20 18:00:00+00:00,56.885879398645336,1461.0171063592277,480,True
2023-01-26 14:00:00+00:00,3,GBP_JPY,LONG,161.279,160.75645304535948,161.78230753058816,162.13717921764695,162.6694867482351,1926.01,5,OVERLAP,2.5,0.35487168705877403,39.06878538891501,67.31254903784541,160.58057197409366,159.95146215321753,29.085192896459944,False,0.07338034306497547,54.753125032774335,66.94280259063419,0.545608108108135,14,3,key_level_break,160.75645304535948,SL,2023-01-27 00:00:00+00:00,-52.25469546405179,-1006.4306601071839,600,False
2023-02-07 08:00:00+00:00,3,GBP_JPY,SHORT,158.514,158.99395348729553,158.09576453811346,157.79760756352243,157.35037210163588,2075.96,5,LONDON,2.5,0.29815697459102736,33.86494333414314,35.008196213806244,158.9704970298257,159.35304100713813,-8.500000000000796,False,-0.12859831779421368,12.796365888385523,-42.74970298257017,0.5626016260162577,8,1,key_level_break,158.06179219514215,TP1+TP2+SL,2023-02-08 01:00:00+00:00,54.42927203172246,1129.9299156697457,1020,True
2023-02-13 14:00:00+00:00,3,GBP_JPY,LONG,160.633,160.32846818979323,161.06609543062032,161.37415905103387,161.83625448165418,3308.9,4,OVERLAP,2.5,0.30806362041354046,67.46101581692983,81.9500163452077,159.09799266559432,159.00855279850487,57.5847527790188,False,0.1706563534143381,89.08812020478241,150.60073344056946,0.5845697329376632,14,0,key_level_break,160.633,TP1+SL,2023-02-13 20:00:00+00:00,17.323817224812505,573.227788151821,360,True
2023-02-14 11:00:00+00:00,3,GBP_JPY,LONG,161.367,161.04480957856993,161.78657126429025,162.0856187738171,162.5341900381073,3145.34,4,LONDON,2.5,0.2990475095268327,36.4633976360608,70.66595053719567,159.99328799046145,159.3241683304111,37.87226397314214,False,0.027902287410751514,91.47825082852263,134.471200953854,0.5161290322580908,11,1,key_level_break,161.04480957856993,SL,2023-02-14 13:00:00+00:00,-32.219042143006504,-1013.3984201408408,120,False
2023-03-08 13:00:00+00:00,3,GBP_JPY,SHORT,162.019,162.48950358266836,161.62548925199494,161.34381541999156,160.92130467198646,2132.32,4,OVERLAP,2.5,0.28167383200338253,29.70216485837463,35.02996627331983,162.87293800473702,163.0619289375677,-50.37279029973263,False,-0.008868897318817154,9.838769298933856,-82.4938004737021,0.931313131313091,13,2,key_level_break,162.48950358266836,SL,2023-03-08 19:00:00+00:00,-47.050358266835694,-1003.2641993953911,360,False
2023-03-09 08:00:00+00:00,3,GBP_JPY,SHORT,161.8,162.19457117614462,161.45528647156613,161.20614411927687,160.83243059084302,2517.24,3,LONDON,2.5,0.2491423522892497,42.50711921648643,35.96676843121875,162.54517171014112,162.92533006745288,-8.433333333331916,False,-0.03468661504108758,24.969330532971057,-71.61717101411114,0.8250652741514827,8,3,key_level_break,162.19457117614462,SL,2023-03-09 14:00:00+00:00,-39.457117614460905,-993.2303474382558,360,False
2023-03-10 15:00:00+00:00,3,GBP_JPY,SHORT,162.441,162.9840509544699,161.73334713659025,161.24224522765041,160.50559236424067,1810.69,5,OVERLAP,2.5,0.4911019089398321,38.353205888410784,42.58194566839862,162.77656439505847,162.87367816325352,-84.7592107635478,False,-0.04749520240996957,26.568477669723894,-30.65643950584729,0.6263736263736274,15,4,key_level_break,162.9840509544699,SL,2023-03-10 16:00:00+00:00,-54.30509544698907,-983.2969327490864,60,False
